PMT_ID,CircleNo,PositionNo,UpOrDown(0=Up 1=Down),PMTType,Channel(0-2),X,Y,Z,Theta,Phi,GCU,BECID,RMU_ID,RMU_2nd
1691,39,113,0,1,1,-8244.33,8244.331,15548.07,36.8656,135.0,5341,87.0,1,1.0-3.0
1692,39,114,0,2,2,-8638.93,7829.869,15548.07,36.8656,137.8125,5341,87.0,1,1.0-3.0
1693,39,115,0,1,0,-9012.72,7396.545,15548.07,36.8656,140.625,4638,127.0,4,4.0-1.0
1694,39,116,0,2,1,-9364.79,6945.402,15548.07,36.8656,143.4375,4638,127.0,4,4.0-1.0
1695,39,117,0,1,2,-9694.31,6477.527,15548.07,36.8656,146.25,4638,127.0,4,4.0-1.0
1696,39,118,0,2,2,-10000.5,5994.048,15548.07,36.8657,149.0626,4867,127.0,4,4.0-1.0
1697,39,119,0,1,1,-10282.5,5496.128,15548.07,36.8656,151.8749,4867,127.0,4,4.0-1.0
1698,39,120,0,2,0,-10539.8,4984.968,15548.07,36.8656,154.6874,4867,127.0,4,4.0-1.0
1699,39,121,0,1,0,-10771.7,4461.799,15548.07,36.8656,157.4999,1151,127.0,4,4.0-1.0
1700,39,122,0,2,1,-10977.7,3927.88,15548.07,36.8656,160.3125,1151,127.0,4,4.0-1.0
1701,39,123,0,2,2,-11157.2,3384.499,15548.07,36.8656,163.125,1151,127.0,4,4.0-1.0
1702,39,124,0,1,2,-11309.8,2832.965,15548.07,36.8656,165.9375,1693,127.0,4,4.0-1.0
1703,39,125,0,1,1,-11435.2,2274.605,15548.07,36.8656,168.75,1693,127.0,4,4.0-1.0
1704,39,126,0,1,0,-11533.1,1710.766,15548.07,36.8657,171.5625,1693,127.0,4,4.0-1.0
1705,39,127,0,2,2,-11603.1,1142.805,15548.07,36.8656,174.375,7092,127.0,4,4.0-1.0
1706,39,128,0,1,1,-11645.2,572.0911,15548.07,36.8656,177.1875,7092,127.0,4,4.0-1.0
1707,38,1,0,1,1,-12079.8,-184.888,15222.49,38.437,-179.1231,7201,166.0,5,5.0-3.0
1708,38,2,0,2,0,-12059.8,-719.037,15222.49,38.437,-176.5879,7201,166.0,5,5.0-3.0
1709,38,3,0,2,2,-12016.2,-1251.78,15222.49,38.437,-174.0527,6303,166.0,5,5.0-3.0
1710,38,4,0,1,1,-11949.1,-1782.07,15222.49,38.4371,-171.5175,6303,166.0,5,5.0-3.0
1711,38,5,0,1,0,-11858.6,-2308.87,15222.49,38.4372,-168.9823,6303,166.0,5,5.0-3.0
1712,38,6,0,2,0,-11744.8,-2831.16,15222.49,38.437,-166.447,4609,166.0,5,5.0-3.0
1713,38,7,0,1,1,-11608.1,-3347.9,15222.49,38.4371,-163.9119,4609,166.0,5,5.0-3.0
1714,38,8,0,2,2,-11448.6,-3858.09,15222.49,38.437,-161.3766,4609,166.0,5,5.0-3.0
1715,38,9,0,1,2,-11266.8,-4360.72,15222.49,38.4371,-158.8415,6054,158.0,5,5.0-2.0
1716,38,10,0,2,1,-11062.9,-4854.82,15222.49,38.4371,-156.3063,6054,158.0,5,5.0-2.0
1717,38,11,0,1,0,-10837.3,-5339.42,15222.49,38.4371,-153.771,6054,158.0,5,5.0-2.0
1718,38,12,0,2,2,-10590.5,-5813.56,15222.49,38.437,-151.2358,4306,158.0,5,5.0-2.0
1719,38,13,0,2,1,-10323.0,-6276.32,15222.49,38.4371,-148.7007,4306,158.0,5,5.0-2.0
1720,38,14,0,1,0,-10035.3,-6726.8,15222.49,38.4371,-146.1655,4306,158.0,5,5.0-2.0
1721,38,15,0,1,0,-9727.88,-7164.11,15222.49,38.437,-143.6302,4530,158.0,5,5.0-2.0
1722,38,16,0,1,1,-9401.47,-7587.39,15222.49,38.437,-141.095,4530,158.0,5,5.0-2.0
1723,38,17,0,2,2,-9056.65,-7995.82,15222.49,38.437,-138.5598,4530,158.0,5,5.0-2.0
1724,38,18,0,1,0,-8694.1,-8388.6,15222.49,38.437,-136.0245,1073,158.0,5,5.0-2.0
1725,38,19,0,2,1,-8314.54,-8764.96,15222.49,38.437,-133.4893,1073,158.0,5,5.0-2.0
1726,38,20,0,1,2,-7918.69,-9124.17,15222.49,38.437,-130.9541,1073,158.0,5,5.0-2.0
1727,38,21,0,2,0,-7507.35,-9465.51,15222.49,38.4371,-128.4189,3328,158.0,5,5.0-2.0
1728,38,22,0,2,1,-7081.31,-9788.32,15222.49,38.437,-125.8837,3328,158.0,5,5.0-2.0
1729,38,23,0,1,2,-6641.41,-10092.0,15222.49,38.4371,-123.3484,3328,158.0,5,5.0-2.0
1730,38,24,0,1,2,-6188.51,-10375.9,15222.49,38.4371,-120.8132,6028,36.0,5,5.0-3.0
1731,38,25,0,2,1,-5723.49,-10639.4,15222.49,38.437,-118.2781,6028,36.0,5,5.0-3.0
1732,38,26,0,1,0,-5247.27,-10882.2,15222.49,38.437,-115.7428,6028,36.0,5,5.0-3.0
1733,38,27,0,2,2,-4760.78,-11103.7,15222.49,38.4371,-113.2075,5316,36.0,5,5.0-3.0
1734,38,28,0,1,1,-4264.97,-11303.4,15222.49,38.4371,-110.6724,5316,36.0,5,5.0-3.0
1735,38,29,0,1,0,-3760.81,-11481.0,15222.49,38.4371,-108.1371,5316,36.0,5,5.0-3.0
1736,38,30,0,1,0,-3249.29,-11636.1,15222.49,38.4371,-105.602,5882,36.0,5,5.0-3.0
1737,38,31,0,2,1,-2731.41,-11768.4,15222.49,38.437,-103.0668,5882,36.0,5,5.0-3.0
1738,38,32,0,2,2,-2208.18,-11877.7,15222.49,38.437,-100.5316,5882,36.0,5,5.0-3.0
1739,38,33,0,1,2,-1680.62,-11963.8,15222.49,38.4371,-97.9963,7065,36.0,5,5.0-3.0
1740,38,34,0,2,1,-1149.78,-12026.4,15222.49,38.4371,-95.4611,7065,36.0,5,5.0-3.0
1741,38,35,0,1,0,-616.688,-12065.5,15222.49,38.4371,-92.9259,7065,36.0,5,5.0-3.0
1742,38,36,0,2,2,-82.3877,-12080.9,15222.49,38.4369,-90.3907,2886,139.0,6,6.0-3.0
1743,38,37,0,1,1,452.0727,-12072.8,15222.49,38.4371,-87.8555,2886,139.0,6,6.0-3.0
1744,38,38,0,2,0,985.6496,-12041.0,15222.49,38.4371,-85.3203,2886,139.0,6,6.0-3.0
1745,38,39,0,1,0,1517.296,-11985.6,15222.49,38.4371,-82.7851,5592,139.0,6,6.0-3.0
1746,38,40,0,2,1,2045.972,-11906.7,15222.49,38.437,-80.2499,5592,139.0,6,6.0-3.0
1747,38,41,0,2,2,2570.645,-11804.6,15222.49,38.4371,-77.7147,5592,139.0,6,6.0-3.0
1748,38,42,0,1,0,3090.284,-11679.3,15222.49,38.437,-75.1795,6650,139.0,6,6.0-3.0
1749,38,43,0,1,1,3603.874,-11531.2,15222.49,38.4371,-72.6443,6650,139.0,6,6.0-3.0
1750,38,44,0,1,2,4110.411,-11360.5,15222.49,38.4371,-70.1091,6650,139.0,6,6.0-3.0
1751,38,45,0,2,0,4608.899,-11167.5,15222.49,38.4369,-67.5737,4866,139.0,6,6.0-3.0
1752,38,46,0,2,1,5098.366,-10952.8,15222.49,38.4371,-65.0387,4866,139.0,6,6.0-3.0
1753,38,47,0,1,2,5577.852,-10716.5,15222.49,38.437,-62.5034,4866,139.0,6,6.0-3.0
1754,38,48,0,1,0,6046.421,-10459.3,15222.49,38.437,-59.9682,3186,139.0,6,6.0-3.0
1755,38,49,0,1,1,6503.152,-10181.6,15222.49,38.437,-57.433,3186,139.0,6,6.0-3.0
1756,38,50,0,2,2,6947.154,-9883.99,15222.49,38.4371,-54.8978,3186,139.0,6,6.0-3.0
1757,38,51,0,2,0,7377.556,-9567.02,15222.49,38.4371,-52.3626,4430,139.0,6,6.0-3.0
1758,38,52,0,1,1,7793.516,-9231.32,15222.49,38.437,-49.8274,4430,139.0,6,6.0-3.0
1759,38,53,0,1,2,8194.22,-8877.55,15222.49,38.437,-47.2921,4430,139.0,6,6.0-3.0
1760,38,54,0,2,2,8578.883,-8506.4,15222.49,38.437,-44.7569,5471,75.0,5,5.0-3.0
1761,38,55,0,2,1,8946.754,-8118.6,15222.49,38.437,-42.2217,5471,75.0,5,5.0-3.0
1762,38,56,0,1,0,9297.11,-7714.91,15222.49,38.437,-39.6865,5471,75.0,5,5.0-3.0
1763,38,57,0,2,2,9629.267,-7296.12,15222.49,38.437,-37.1513,4332,75.0,5,5.0-3.0
1764,38,58,0,1,1,9942.574,-6863.04,15222.49,38.437,-34.6161,4332,75.0,5,5.0-3.0
1765,38,59,0,2,0,10236.42,-6416.53,15222.49,38.437,-32.0809,4332,75.0,5,5.0-3.0
1766,38,60,0,2,2,10510.22,-5957.46,15222.49,38.437,-29.5457,4871,75.0,5,5.0-3.0
1767,38,61,0,1,1,10763.45,-5486.73,15222.49,38.437,-27.0105,4871,75.0,5,5.0-3.0
1768,38,62,0,1,0,10995.62,-5005.25,15222.49,38.4371,-24.4752,4871,75.0,5,5.0-3.0
1769,38,63,0,1,0,11206.25,-4513.98,15222.49,38.437,-21.94,7252,75.0,5,5.0-3.0
1770,38,64,0,2,1,11394.95,-4013.87,15222.49,38.437,-19.4048,7252,75.0,5,5.0-3.0
1771,38,65,0,2,2,11561.35,-3505.91,15222.49,38.4371,-16.8696,7252,75.0,5,5.0-3.0
1772,38,66,0,1,2,11705.11,-2991.08,15222.49,38.437,-14.3344,7195,75.0,5,5.0-3.0
1773,38,67,0,1,1,11825.96,-2470.4,15222.49,38.4371,-11.7992,7195,75.0,5,5.0-3.0
1774,38,68,0,2,0,11923.66,-1944.88,15222.49,38.4371,-9.264,7195,75.0,5,5.0-3.0
1775,38,69,0,2,2,11998.01,-1415.55,15222.49,38.437,-6.7288,5577,70.0,4,4.0-1.0
1776,38,70,0,1,1,12048.88,-883.451,15222.49,38.437,-4.1936,5577,70.0,4,4.0-1.0
1777,38,71,0,1,0,12076.17,-349.624,15222.49,38.437,-1.6583,5577,70.0,4,4.0-1.0
1778,38,72,0,2,0,12079.81,184.8871,15222.49,38.437,0.8769,1874,70.0,4,4.0-1.0
1779,38,73,0,1,1,12059.81,719.0367,15222.49,38.437,3.4121,1874,70.0,4,4.0-1.0
1780,38,74,0,2,2,12016.2,1251.779,15222.49,38.437,5.9473,1874,70.0,4,4.0-1.0
1781,38,75,0,1,0,11949.07,1782.07,15222.49,38.437,8.4825,1444,70.0,4,4.0-1.0
1782,38,76,0,2,1,11858.55,2308.873,15222.49,38.437,11.0177,1444,70.0,4,4.0-1.0
1783,38,77,0,1,2,11744.81,2831.157,15222.49,38.437,13.5529,1444,70.0,4,4.0-1.0
1784,38,78,0,1,2,11608.09,3347.898,15222.49,38.437,16.0881,6993,70.0,4,4.0-1.0
1785,38,79,0,2,1,11448.64,3858.086,15222.49,38.4371,18.6233,6993,70.0,4,4.0-1.0
1786,38,80,0,1,0,11266.77,4360.722,15222.49,38.437,21.1586,6993,70.0,4,4.0-1.0
1787,38,81,0,1,2,11062.86,4854.82,15222.49,38.437,23.6938,1958,70.0,4,4.0-1.0
1788,38,82,0,1,1,10837.28,5339.416,15222.49,38.437,26.229,1958,70.0,4,4.0-1.0
1789,38,83,0,2,0,10590.5,5813.56,15222.49,38.437,28.7642,1958,70.0,4,4.0-1.0
1790,38,84,0,2,0,10322.98,6276.322,15222.49,38.437,31.2994,5736,142.0,1,1.0-3.0
1791,38,85,0,1,1,10035.25,6726.799,15222.49,38.437,33.8346,5736,142.0,1,1.0-3.0
1792,38,86,0,1,2,9727.881,7164.108,15222.49,38.437,36.3698,5736,142.0,1,1.0-3.0
1793,38,87,0,2,2,9401.467,7587.393,15222.49,38.437,38.905,4917,142.0,1,1.0-3.0
1794,38,88,0,2,1,9056.649,7995.824,15222.49,38.437,41.4402,4917,142.0,1,1.0-3.0
1795,38,89,0,1,0,8694.103,8388.604,15222.49,38.437,43.9755,4917,142.0,1,1.0-3.0
1796,38,90,0,1,2,8314.537,8764.963,15222.49,38.437,46.5107,3008,142.0,1,1.0-3.0
1797,38,91,0,2,1,7918.694,9124.165,15222.49,38.437,49.0459,3008,142.0,1,1.0-3.0
1798,38,92,0,1,0,7507.351,9465.505,15222.49,38.437,51.5811,3008,142.0,1,1.0-3.0
1799,38,93,0,2,2,7081.311,9788.316,15222.49,38.437,54.1163,2577,142.0,1,1.0-3.0
1800,38,94,0,1,1,6641.41,10091.97,15222.49,38.4371,56.6515,2577,142.0,1,1.0-3.0
1801,38,95,0,2,0,6188.51,10375.86,15222.49,38.437,59.1867,2577,142.0,1,1.0-3.0
1802,38,96,0,1,0,5723.494,10639.44,15222.49,38.437,61.7219,5733,142.0,1,1.0-3.0
1803,38,97,0,2,1,5247.274,10882.2,15222.49,38.437,64.2572,5733,142.0,1,1.0-3.0
1804,38,98,0,2,2,4760.782,11103.65,15222.49,38.437,66.7924,5733,142.0,1,1.0-3.0
1805,38,99,0,1,2,4264.97,11303.37,15222.49,38.437,69.3276,6027,4.0,2,2.0-2.0
1806,38,100,0,1,1,3760.81,11480.96,15222.49,38.437,71.8628,6027,4.0,2,2.0-2.0
1807,38,101,0,1,0,3249.288,11636.07,15222.49,38.437,74.398,6027,4.0,2,2.0-2.0
1808,38,102,0,2,2,2731.405,11768.41,15222.49,38.437,76.9332,6416,4.0,2,2.0-2.0
1809,38,103,0,2,1,2208.175,11877.71,15222.49,38.437,79.4684,6416,4.0,2,2.0-2.0
1810,38,104,0,1,0,1680.623,11963.76,15222.49,38.437,82.0036,6416,4.0,2,2.0-2.0
1811,38,105,0,1,0,1149.781,12026.39,15222.49,38.437,84.5388,59,4.0,2,2.0-2.0
1812,38,106,0,2,1,616.6876,12065.48,15222.49,38.437,87.0741,59,4.0,2,2.0-2.0
1813,38,107,0,2,2,82.3876,12080.95,15222.49,38.437,89.6093,59,4.0,2,2.0-2.0
1814,38,108,0,1,2,-452.073,12072.77,15222.49,38.437,92.1445,25,4.0,2,2.0-2.0
1815,38,109,0,1,2,-985.65,12040.96,15222.49,38.4371,94.6797,1,4.0,2,2.0-2.0
1816,38,110,0,2,1,-1517.3,11985.57,15222.49,38.437,97.2149,1,4.0,2,2.0-2.0
1817,38,111,0,1,0,-2045.97,11906.73,15222.49,38.4371,99.7501,1,4.0,2,2.0-2.0
1818,38,112,0,2,2,-2570.65,11804.57,15222.49,38.437,102.2853,5534,87.0,1,1.0-3.0
1819,38,113,0,1,1,-3090.28,11679.31,15222.49,38.437,104.8205,5534,87.0,1,1.0-3.0
1820,38,114,0,2,0,-3603.87,11531.18,15222.49,38.437,107.3557,5534,87.0,1,1.0-3.0
1821,38,115,0,1,0,-4110.41,11360.49,15222.49,38.4371,109.8909,4820,87.0,1,1.0-3.0
1822,38,116,0,2,1,-4608.9,11167.55,15222.49,38.437,112.4262,4820,87.0,1,1.0-3.0
1823,38,117,0,2,2,-5098.37,10952.75,15222.49,38.437,114.9614,4820,87.0,1,1.0-3.0
1824,38,118,0,1,0,-5577.85,10716.51,15222.49,38.437,117.4966,2187,87.0,1,1.0-3.0
1825,38,119,0,1,1,-6046.42,10459.3,15222.49,38.437,120.0318,2187,87.0,1,1.0-3.0
1826,38,120,0,1,2,-6503.15,10181.61,15222.49,38.437,122.567,2187,87.0,1,1.0-3.0
1827,38,121,0,2,2,-6947.15,9883.985,15222.49,38.437,125.1022,3367,87.0,1,1.0-3.0
1828,38,122,0,2,1,-7377.56,9567.015,15222.49,38.437,127.6374,3367,87.0,1,1.0-3.0
1829,38,123,0,1,0,-7793.52,9231.317,15222.49,38.437,130.1727,3367,87.0,1,1.0-3.0
1830,38,124,0,1,0,-8194.22,8877.549,15222.49,38.437,132.7079,5781,87.0,1,1.0-3.0
1831,38,125,0,2,1,-8578.88,8506.402,15222.49,38.437,135.2431,5781,87.0,1,1.0-3.0
1832,38,126,0,2,2,-8946.75,8118.602,15222.49,38.437,137.7783,5781,87.0,1,1.0-3.0
1833,38,127,0,1,0,-9297.11,7714.911,15222.49,38.437,140.3135,4696,127.0,4,4.0-1.0
1834,38,128,0,1,1,-9629.27,7296.117,15222.49,38.437,142.8487,4696,127.0,4,4.0-1.0
1835,38,129,0,1,2,-9942.57,6863.04,15222.49,38.437,145.3839,4696,127.0,4,4.0-1.0
1836,38,130,0,2,2,-10236.4,6416.531,15222.49,38.437,147.9191,4438,127.0,4,4.0-1.0
1837,38,131,0,2,1,-10510.2,5957.46,15222.49,38.437,150.4543,4438,127.0,4,4.0-1.0
1838,38,132,0,1,0,-10763.5,5486.727,15222.49,38.4371,152.9896,4438,127.0,4,4.0-1.0
1839,38,133,0,2,2,-10995.6,5005.252,15222.49,38.437,155.5247,7276,127.0,4,4.0-1.0
1840,38,134,0,1,1,-11206.3,4513.981,15222.49,38.4371,158.0601,7276,127.0,4,4.0-1.0
1841,38,135,0,2,0,-11395.0,4013.873,15222.49,38.4371,160.5953,7276,127.0,4,4.0-1.0
1842,38,136,0,2,0,-11561.3,3505.907,15222.49,38.4369,163.1303,7023,127.0,4,4.0-1.0
1843,38,137,0,1,1,-11705.1,2991.079,15222.49,38.437,165.6656,7023,127.0,4,4.0-1.0
1844,38,138,0,1,2,-11826.0,2470.395,15222.49,38.4371,168.2009,7023,127.0,4,4.0-1.0
1845,38,139,0,2,2,-11923.7,1944.875,15222.49,38.4371,170.7361,7062,127.0,4,4.0-1.0
1846,38,140,0,2,1,-11998.0,1415.548,15222.49,38.437,173.2712,7062,127.0,4,4.0-1.0
1847,38,141,0,1,0,-12048.9,883.4505,15222.49,38.4371,175.8065,7062,127.0,4,4.0-1.0
1848,38,142,0,1,2,-12076.2,349.6234,15222.49,38.4371,178.3417,7201,166.0,5,5.0-3.0
1849,37,1,0,2,0,-12428.6,-465.396,14933.0,39.79,-177.8555,7343,166.0,5,5.0-3.0
1850,37,2,0,2,1,-12395.8,-1014.7,14933.0,39.7899,-175.3203,7343,166.0,5,5.0-3.0
1851,37,3,0,2,2,-12257.6,-2106.27,14933.0,39.7899,-170.2499,7343,166.0,5,5.0-3.0
1852,37,4,0,2,0,-12152.5,-2646.41,14933.0,39.79,-167.7147,4772,166.0,5,5.0-3.0
1853,37,5,0,2,1,-12023.5,-3181.36,14933.0,39.7899,-165.1794,4772,166.0,5,5.0-3.0
1854,37,6,0,2,2,-11695.3,-4231.55,14933.0,39.79,-160.1091,4772,166.0,5,5.0-3.0
1855,37,7,0,2,2,-11496.7,-4744.73,14933.0,39.79,-157.5739,4846,158.0,5,5.0-2.0
1856,37,8,0,2,1,-11275.5,-5248.62,14933.0,39.7899,-155.0385,4846,158.0,5,5.0-2.0
1857,37,9,0,2,0,-11032.3,-5742.24,14933.0,39.7899,-152.5033,4846,158.0,5,5.0-2.0
1858,37,10,0,2,0,-10481.7,-6694.81,14933.0,39.79,-147.4331,4422,158.0,5,5.0-2.0
1859,37,11,0,2,1,-10175.3,-7151.9,14933.0,39.79,-144.8978,4422,158.0,5,5.0-2.0
1860,37,12,0,2,2,-9848.97,-7594.98,14933.0,39.79,-142.3626,4422,158.0,5,5.0-2.0
1861,37,13,0,2,2,-9503.38,-8023.2,14933.0,39.79,-139.8274,6166,158.0,5,5.0-2.0
1862,37,14,0,2,1,-8757.1,-8831.72,14933.0,39.79,-134.7569,6166,158.0,5,5.0-2.0
1863,37,15,0,2,0,-8357.87,-9210.43,14933.0,39.79,-132.2217,6166,158.0,5,5.0-2.0
1864,37,16,0,2,2,-7942.28,-9571.11,14933.0,39.79,-129.6865,3122,36.0,5,5.0-3.0
1865,37,17,0,2,1,-7065.3,-10235.6,14933.0,39.79,-124.616,3122,36.0,5,5.0-3.0
1866,37,18,0,2,0,-6605.64,-10538.1,14933.0,39.79,-122.0809,3122,36.0,5,5.0-3.0
1867,37,19,0,2,0,-6133.03,-10820.0,14933.0,39.79,-119.5456,5307,36.0,5,5.0-3.0
1868,37,20,0,2,1,-5648.43,-11080.7,14933.0,39.79,-117.0104,5307,36.0,5,5.0-3.0
1869,37,21,0,2,2,-4647.01,-11536.5,14933.0,39.7899,-111.94,5307,36.0,5,5.0-3.0
1870,37,22,0,2,2,-4132.17,-11730.8,14933.0,39.79,-109.4048,6689,36.0,5,5.0-3.0
1871,37,23,0,2,1,-3609.23,-11902.1,14933.0,39.79,-106.8696,6689,36.0,5,5.0-3.0
1872,37,24,0,2,0,-3079.23,-12050.1,14933.0,39.79,-104.3344,6689,36.0,5,5.0-3.0
1873,37,25,0,2,0,-2002.19,-12275.1,14933.0,39.7901,-99.2639,6160,36.0,5,5.0-3.0
1874,37,26,0,2,1,-1457.27,-12351.6,14933.0,39.7899,-96.7288,6160,36.0,5,5.0-3.0
1875,37,27,0,2,2,-909.487,-12404.0,14933.0,39.79,-94.1935,6160,36.0,5,5.0-3.0
1876,37,28,0,2,2,-359.928,-12432.1,14933.0,39.79,-91.6583,7254,139.0,6,6.0-3.0
1877,37,29,0,2,1,740.2279,-12415.2,14933.0,39.7899,-86.5879,7254,139.0,6,6.0-3.0
1878,37,30,0,2,0,1288.671,-12370.3,14933.0,39.7899,-84.0527,7254,139.0,6,6.0-3.0
1879,37,31,0,2,2,1834.59,-12301.2,14933.0,39.7899,-81.5175,5248,139.0,6,6.0-3.0
1880,37,32,0,2,1,2914.595,-12091.0,14933.0,39.7901,-76.4471,5248,139.0,6,6.0-3.0
1881,37,33,0,2,0,3446.565,-11950.2,14933.0,39.79,-73.9119,5248,139.0,6,6.0-3.0
1882,37,34,0,2,0,3971.789,-11786.0,14933.0,39.7899,-71.3766,5581,139.0,6,6.0-3.0
1883,37,35,0,2,1,4489.239,-11598.8,14933.0,39.7899,-68.8414,5581,139.0,6,6.0-3.0
1884,37,36,0,2,2,5496.776,-11156.7,14933.0,39.79,-63.7711,5581,139.0,6,6.0-3.0
1885,37,37,0,2,2,5984.894,-10902.6,14933.0,39.7899,-61.2358,3472,139.0,6,6.0-3.0
1886,37,38,0,2,1,6461.295,-10627.2,14933.0,39.79,-58.7006,3472,139.0,6,6.0-3.0
1887,37,39,0,2,0,6925.048,-10331.0,14933.0,39.79,-56.1654,3472,139.0,6,6.0-3.0
1888,37,40,0,2,0,7811.004,-9678.54,14933.0,39.79,-51.095,4969,139.0,6,6.0-3.0
1889,37,41,0,2,1,8231.473,-9323.56,14933.0,39.79,-48.5597,4969,139.0,6,6.0-3.0
1890,37,42,0,2,2,8635.829,-8950.33,14933.0,39.79,-46.0245,4969,139.0,6,6.0-3.0
1891,37,43,0,2,2,9023.279,-8559.58,14933.0,39.79,-43.4893,4271,75.0,5,5.0-3.0
1892,37,44,0,2,1,9744.467,-7728.6,14933.0,39.79,-38.4189,4271,75.0,5,5.0-3.0
1893,37,45,0,2,0,10076.79,-7290.01,14933.0,39.79,-35.8837,4271,75.0,5,5.0-3.0
1894,37,46,0,2,2,10389.39,-6837.14,14933.0,39.79,-33.3485,5422,75.0,5,5.0-3.0
1895,37,47,0,2,1,10953.0,-5892.17,14933.0,39.79,-28.278,5422,75.0,5,5.0-3.0
1896,37,48,0,2,0,11202.91,-5401.92,14933.0,39.79,-25.7429,5422,75.0,5,5.0-3.0
1897,37,49,0,2,0,11430.89,-4901.09,14933.0,39.79,-23.2076,1141,75.0,5,5.0-3.0
1898,37,50,0,2,1,11636.49,-4390.67,14933.0,39.79,-20.6724,1141,75.0,5,5.0-3.0
1899,37,51,0,2,2,11979.01,-3345.05,14933.0,39.79,-15.602,1141,75.0,5,5.0-3.0
1900,37,52,0,2,2,12115.24,-2811.9,14933.0,39.79,-13.0668,1465,75.0,5,5.0-3.0
1901,37,53,0,2,1,12227.77,-2273.25,14933.0,39.79,-10.5316,1465,75.0,5,5.0-3.0
1902,37,54,0,2,0,12316.35,-1730.15,14933.0,39.79,-7.9963,1465,75.0,5,5.0-3.0
1903,37,55,0,2,0,12421.07,-634.863,14933.0,39.79,-2.9259,7028,70.0,4,4.0-1.0
1904,37,56,0,2,1,12436.99,-84.8157,14933.0,39.79,-0.3907,7028,70.0,4,4.0-1.0
1905,37,57,0,2,2,12428.57,465.3957,14933.0,39.79,2.1445,7028,70.0,4,4.0-1.0
1906,37,58,0,2,2,12395.82,1014.698,14933.0,39.79,4.6797,7340,70.0,4,4.0-1.0
1907,37,59,0,2,1,12257.63,2106.27,14933.0,39.79,9.7501,7340,70.0,4,4.0-1.0
1908,37,60,0,2,0,12152.47,2646.406,14933.0,39.79,12.2853,7340,70.0,4,4.0-1.0
1909,37,61,0,2,2,12023.51,3181.359,14933.0,39.79,14.8205,5532,70.0,4,4.0-1.0
1910,37,62,0,2,1,11695.3,4231.55,14933.0,39.79,19.8909,5532,70.0,4,4.0-1.0
1911,37,63,0,2,0,11496.67,4744.73,14933.0,39.79,22.4262,5532,70.0,4,4.0-1.0
1912,37,64,0,2,0,11275.55,5248.622,14933.0,39.79,24.9614,4839,70.0,4,4.0-1.0
1913,37,65,0,2,1,11032.35,5742.239,14933.0,39.79,27.4966,4839,70.0,4,4.0-1.0
1914,37,66,0,2,2,10481.67,6694.809,14933.0,39.79,32.567,4839,70.0,4,4.0-1.0
1915,37,67,0,2,2,10175.28,7151.896,14933.0,39.79,35.1022,4327,142.0,1,1.0-3.0
1916,37,68,0,2,1,9848.969,7594.983,14933.0,39.79,37.6374,4327,142.0,1,1.0-3.0
1917,37,69,0,2,0,9503.377,8023.202,14933.0,39.79,40.1726,4327,142.0,1,1.0-3.0
1918,37,70,0,2,0,8757.098,8831.715,14933.0,39.79,45.2431,4511,142.0,1,1.0-3.0
1919,37,71,0,2,1,8357.869,9210.427,14933.0,39.79,47.7783,4511,142.0,1,1.0-3.0
1920,37,72,0,2,2,7942.28,9571.109,14933.0,39.79,50.3135,4511,142.0,1,1.0-3.0
1921,37,73,0,2,0,7065.304,10235.6,14933.0,39.79,55.3839,3169,142.0,1,1.0-3.0
1922,37,74,0,2,1,6605.635,10538.1,14933.0,39.79,57.9191,3169,142.0,1,1.0-3.0
1923,37,75,0,2,2,6133.035,10819.97,14933.0,39.79,60.4543,3169,142.0,1,1.0-3.0
1924,37,76,0,2,2,5648.428,11080.67,14933.0,39.79,62.9896,2784,4.0,2,2.0-2.0
1925,37,77,0,2,1,4647.014,11536.52,14933.0,39.79,68.06,2784,4.0,2,2.0-2.0
1926,37,78,0,2,0,4132.167,11730.78,14933.0,39.79,70.5952,2784,4.0,2,2.0-2.0
1927,37,79,0,2,0,3609.231,11902.08,14933.0,39.79,73.1304,5229,4.0,2,2.0-2.0
1928,37,80,0,2,1,3079.23,12050.07,14933.0,39.79,75.6656,5229,4.0,2,2.0-2.0
1929,37,81,0,2,2,2002.193,12275.06,14933.0,39.79,80.736,5229,4.0,2,2.0-2.0
1930,37,82,0,2,2,1457.266,12351.61,14933.0,39.79,83.2712,7263,4.0,2,2.0-2.0
1931,37,83,0,2,1,909.4869,12403.98,14933.0,39.79,85.8065,7263,4.0,2,2.0-2.0
1932,37,84,0,2,0,359.9271,12432.07,14933.0,39.79,88.3417,7263,4.0,2,2.0-2.0
1933,37,85,0,2,0,-740.228,12415.23,14933.0,39.79,93.4121,1788,4.0,2,2.0-2.0
1934,37,86,0,2,0,-1288.67,12370.34,14933.0,39.79,95.9473,5835,4.0,2,2.0-2.0
1935,37,87,0,2,1,-1834.59,12301.23,14933.0,39.79,98.4825,5835,4.0,2,2.0-2.0
1936,37,88,0,2,2,-2914.6,12090.95,14933.0,39.79,103.5529,5835,4.0,2,2.0-2.0
1937,37,89,0,2,2,-3446.57,11950.19,14933.0,39.79,106.0882,5679,87.0,1,1.0-3.0
1938,37,90,0,2,1,-3971.79,11786.04,14933.0,39.79,108.6234,5679,87.0,1,1.0-3.0
1939,37,91,0,2,0,-4489.24,11598.82,14933.0,39.79,111.1586,5679,87.0,1,1.0-3.0
1940,37,92,0,2,0,-5496.78,11156.68,14933.0,39.79,116.229,5745,87.0,1,1.0-3.0
